customerid,exited,surname,creditscore,geography,gender,age,tenure,balance,hascrcard,isactivemember,estimatedsalary,bank_products
15575935,1,Baxter,673,France,Male,59.0,0,178058.06,0,1,21063.71,"AutoLoan,CheckingAccount"
15634491,0,Kung,652,France,Male,30.0,2,176166.56,1,1,152210.81,"PersonalLoan,AutoLoan"
15628530,0,Booth,694,,Male,42.0,3,156864.2,0,0,88890.75,"MortgageLoan,PersonalLoan"
15678720,0,Dr. Evans,741,France,Female,44.0,7,0.0,1,1,190534.76,"CertificateOfDeposit,RetirementAccount"
15627999,0,Kung,590,Spain,Male,30.0,3,0.0,1,0,83090.35,"SavingsAccount,InvestmentFund"
15571244,0,Dr. Tung,809,Spain,Female,33.0,3,0.0,0,1,141426.78,"CertificateOfDeposit,PersonalLoan"
15739931,0,Yuan,523,France,Male,34.0,2,161588.89,1,1,51358.66,HomeEquityLoan
15806256,1,Jackson,540,,Male,48.0,2,109349.29,1,0,88703.04,HomeEquityLoan
15787258,0,Ross,596,Spain,Female,29.0,6,0.0,1,0,116696.77,"RetirementAccount,CertificateOfDeposit"
15706463,0,Yang,597,France,,36.0,9,0.0,1,1,7156.09,"RetirementAccount,InvestmentFund"
15691004,1,Yu,407,Spain,Male,,1,0.0,1,1,49161.12,HomeEquityLoan
15792228,1,Onwumelu,748,France,Male,60.0,0,152335.7,1,0,126743.33,HomeEquityLoan
15733447,1,Gay,562,France,,51.0,1,124662.54,1,1,65390.46,CheckingAccount
15679062,0,Morrison,734,Germany,Female,47.0,10,91522.04,1,1,138835.91,"MortgageLoan,PersonalLoan"
15594409,0,Dr. Belov,710,France,Male,45.0,1,0.0,1,1,36154.66,"InvestmentFund,HomeEquityLoan"
15613816,0,Mao,539,Spain,Female,39.0,6,62052.28,0,1,59755.14,MortgageLoan
15681991,0,Walsh,542,France,Male,32.0,7,107871.72,1,0,125302.64,CheckingAccount
15796074,1,Bruno,717,France,Female,36.0,2,99472.76,1,0,94274.72,"CreditCard,HomeEquityLoan"
15625941,0,Gray,682,Spain,Female,50.0,10,128039.01,1,1,102260.16,InvestmentFund
15615016,0,Dr. Maurer,515,France,Male,33.0,2,0.0,1,1,136028.97,"SavingsAccount,CertificateOfDeposit"
15748414,1,Chiang,526,Spain,Female,33.0,8,114634.63,1,0,110114.38,"SavingsAccount,MortgageLoan"
15751203,1,Cattaneo,702,France,Male,26.0,5,56738.47,1,1,100442.22,"InvestmentFund,SavingsAccount"
15662658,0,Grieve,651,Germany,Male,34.0,2,90355.12,0,0,193597.94,"HomeEquityLoan,RetirementAccount"
15574868,0,Lowell,792,Germany,Male,36.0,5,115725.24,0,0,1871.25,"CheckingAccount,SavingsAccount"
15790282,0,Trentino,817,Germany,Male,58.0,3,114327.59,1,1,42831.11,"SavingsAccount,CertificateOfDeposit"
15762927,0,Sung,674,Germany,Female,36.0,6,100762.64,1,0,182156.86,HomeEquityLoan
15803456,1,Yen,641,France,Female,40.0,9,0.0,0,0,151648.66,InvestmentFund
15771857,0,Philipp,513,Spain,Male,39.0,7,89039.9,1,1,146738.83,"PersonalLoan,MortgageLoan"
15700601,0,Dr. Dynon,561,France,Male,,1,78829.53,1,1,12148.2,RetirementAccount
15569670,0,Alexeyeva,627,Germany,Male,30.0,6,112372.96,1,1,118029.09,PersonalLoan
15772341,0,Hs?eh,682,Germany,Male,81.0,6,122029.15,1,1,50783.88,PersonalLoan
15661548,0,Dr. Ferri,683,France,Female,29.0,0,157829.12,0,0,129891.66,InvestmentFund
15787597,0,Hsu,420,Germany,Female,31.0,1,108377.75,1,1,9904.63,"CertificateOfDeposit,HomeEquityLoan"
15806913,0,Bishop,670,France,Female,54.0,2,95507.12,1,1,63213.31,InvestmentFund
15804862,0,Toscani,505,Germany,Male,43.0,6,127146.68,0,0,137565.87,PersonalLoan
15792986,1,T'ao,580,Germany,Male,24.0,1,133811.78,1,0,17185.95,MortgageLoan
15625632,0,Philip,577,France,Male,36.0,3,121092.47,0,1,143783.46,"SavingsAccount,InvestmentFund"
15727703,0,Li Fonti,773,Germany,Male,34.0,10,126979.75,0,0,36823.28,CertificateOfDeposit
15606273,1,Rene,616,France,Male,,5,144235.73,0,0,154957.66,"AutoLoan,RetirementAccount"
15799652,0,Daigle,763,France,Female,38.0,0,152582.2,0,0,31892.82,"RetirementAccount,PersonalLoan"
15715047,1,Joshua,640,Spain,Male,43.0,9,172478.15,1,0,191084.4,InvestmentFund
15784687,0,Simmons,592,France,Male,36.0,1,126477.42,0,0,179718.17,HomeEquityLoan
15615322,0,Jamieson,528,Spain,Male,43.0,7,97473.87,1,1,159823.16,"InvestmentFund,CertificateOfDeposit"
15722072,0,Hou,630,France,Male,53.0,5,138053.67,0,1,114110.97,CheckingAccount
15646784,0,Dr. Cochran,529,France,Female,31.0,2,164003.05,1,1,60993.23,"PersonalLoan,RetirementAccount"
15644692,1,Bibb,546,France,Female,47.0,8,0.0,1,1,66408.01,SavingsAccount
15670354,0,Jen,753,France,Female,62.0,6,0.0,1,1,136398.9,"RetirementAccount,CreditCard"
15716357,0,Corran,772,Spain,Female,39.0,4,122486.11,1,1,140709.25,"AutoLoan,MortgageLoan"
15786717,0,He,567,France,Male,36.0,1,0.0,0,0,8555.73,"PersonalLoan,CheckingAccount"
15771383,0,Loggia,628,Germany,Female,45.0,6,53667.44,1,0,115022.94,CheckingAccount
15649793,0,Lovely,658,France,Male,20.0,7,0.0,0,0,187638.34,"CertificateOfDeposit,MortgageLoan"
15731543,0,Becker,679,Spain,Male,58.0,9,109327.65,1,1,3829.13,CertificateOfDeposit
15684516,0,Plascencia,629,Spain,Male,34.0,1,121151.05,0,0,119357.93,RetirementAccount
15677249,0,Somadina,731,Spain,Male,42.0,9,101043.63,1,1,192175.52,HomeEquityLoan
15581525,0,Walker,775,Germany,Male,33.0,3,83501.66,1,0,128841.31,"MortgageLoan,PersonalLoan"
15628420,0,Alekseeva,660,Spain,Male,33.0,2,80462.24,0,0,150422.35,CertificateOfDeposit
15600478,0,Watson,752,France,Male,39.0,3,0.0,1,0,188187.05,SavingsAccount
15594502,0,Zotov,655,France,Male,37.0,6,109093.41,1,0,1775.52,"CheckingAccount,AutoLoan"
15784361,0,Williamson,543,Spain,Female,,5,140355.6,1,1,85086.78,AutoLoan
15767626,0,Carpenter,811,France,Male,42.0,10,0.0,1,1,3797.79,"RetirementAccount,CertificateOfDeposit"
15632521,0,Cattaneo,689,Germany,Male,45.0,0,130170.82,1,0,150856.38,"MortgageLoan,CreditCard"
15665088,0,Gordon,531,France,Female,42.0,2,0.0,0,1,90537.47,"InvestmentFund,SavingsAccount"
15652084,0,Boni,515,France,Male,40.0,0,109542.29,1,1,166370.81,InvestmentFund
15574761,1,Lynch,466,France,Female,41.0,3,33563.95,1,0,178994.13,"HomeEquityLoan,PersonalLoan"
15729515,0,McCarthy,782,France,Male,36.0,1,148795.17,1,1,195681.43,"RetirementAccount,InvestmentFund"
15682070,0,Dr. Davies,611,France,Male,64.0,9,0.0,1,1,53277.15,"PersonalLoan,InvestmentFund"
15743817,1,Hargreaves,621,Germany,Male,40.0,8,174126.75,1,0,172490.78,"CheckingAccount,RetirementAccount,AutoLoan"
15572158,0,Dr. Blackburn,604,,Male,41.0,3,0.0,0,0,11819.84,RetirementAccount
15584477,0,K?,655,Spain,Female,35.0,1,106405.03,1,1,82900.25,CheckingAccount
15614893,0,Meng,689,Spain,Male,38.0,2,0.0,1,1,82709.8,PersonalLoan
15665963,0,Cattaneo,681,Spain,Male,30.0,2,128393.29,1,1,180593.45,AutoLoan
15612524,0,Hunt,643,Germany,Male,41.0,2,127841.52,1,0,172363.41,MortgageLoan
15596962,0,Owens,617,France,Female,24.0,4,137295.19,1,1,91195.12,"SavingsAccount,CheckingAccount"
15744942,1,Steele,638,,Female,55.0,2,155828.22,0,1,108987.25,CertificateOfDeposit
15573278,0,Kennedy,743,France,Male,39.0,6,0.0,1,0,44265.28,"CheckingAccount,MortgageLoan"
15717056,0,Pan,828,Germany,Female,25.0,7,144351.86,1,0,116613.26,CertificateOfDeposit
15795881,0,Alexander,776,Spain,Male,35.0,8,106365.29,1,1,148527.56,HomeEquityLoan
15758939,0,Bray,540,Germany,Male,35.0,7,127801.88,0,1,84239.46,AutoLoan
15792250,0,Nnabuife,616,Germany,Female,45.0,4,122793.96,1,1,62002.04,InvestmentFund
15740406,1,Dr. Padovesi,628,Germany,Male,38.0,10,113525.84,1,0,46044.48,HomeEquityLoan
15768137,1,Bray,667,Spain,Female,23.0,6,136100.69,0,0,169669.33,"CheckingAccount,HomeEquityLoan"
15569120,0,Lucas,615,France,Male,30.0,7,0.0,1,1,156346.84,"PersonalLoan,CreditCard"
15723721,0,Tinline,543,France,Male,30.0,4,140916.81,1,0,157711.18,PersonalLoan
15777122,0,Esomchi,553,France,Female,31.0,4,0.0,1,1,89087.4,"HomeEquityLoan,AutoLoan"
15742681,0,Liao,554,Germany,Male,26.0,4,121365.39,1,1,8742.36,CreditCard
15582090,0,Iroawuchi,684,Spain,Female,36.0,4,0.0,1,0,117038.96,HomeEquityLoan
15711254,0,Retana,452,France,Female,35.0,7,0.0,1,0,164241.67,"CreditCard,CheckingAccount"
15775067,1,Fang,606,France,Male,47.0,3,93578.68,0,1,137720.56,"CreditCard,PersonalLoan"
15602851,0,Ozioma,629,France,Male,40.0,9,0.0,1,0,106.67,SavingsAccount
15802857,0,Dr. Robson,659,Spain,Female,33.0,8,115409.6,0,1,1539.21,CheckingAccount
15701175,0,Bruno,493,France,Female,33.0,8,90791.69,1,1,59659.53,AutoLoan
15783019,1,Price,794,France,Female,62.0,9,123681.32,1,0,173586.63,"CheckingAccount,InvestmentFund,PersonalLoan"
15728912,0,Swanson,554,France,Female,44.0,6,92436.86,1,0,126033.9,CertificateOfDeposit
15585580,1,Chang,796,Germany,Female,52.0,9,167194.36,1,1,62808.93,SavingsAccount
15583480,0,Morgan,807,France,Female,36.0,4,0.0,0,1,147007.33,"CreditCard,SavingsAccount"
15620341,0,Nwebube,500,Germany,Male,44.0,9,160838.13,1,0,196261.64,"CertificateOfDeposit,AutoLoan"
15613886,1,Trevisan,722,,Male,43.0,1,0.0,1,0,44560.17,SavingsAccount
15792916,0,Ositadimma,559,Spain,Female,40.0,7,144470.77,1,1,18917.95,RetirementAccount
15710408,0,Cunningham,584,Spain,Female,38.0,3,0.0,1,1,4525.4,"CreditCard,PersonalLoan"
15598695,0,Fields,834,Germany,Female,68.0,9,130169.27,0,1,93112.2,"SavingsAccount,MortgageLoan"
15649354,0,Johnston,754,Spain,Male,35.0,4,0.0,1,1,9658.41,"SavingsAccount,CreditCard"
15737556,1,Vasilyev,590,France,Male,43.0,7,81076.8,1,1,182627.25,"InvestmentFund,AutoLoan"
15671610,0,Hooper,740,France,Male,36.0,7,0.0,1,1,13177.4,AutoLoan
15625092,1,Colombo,502,Germany,Female,57.0,3,101465.31,1,0,43568.31,CertificateOfDeposit
15741032,0,Tsao,733,France,Male,48.0,5,0.0,0,1,117830.57,CertificateOfDeposit
15750014,0,Chikere,755,Germany,Female,37.0,0,113865.23,1,1,117396.25,"MortgageLoan,AutoLoan"
15784761,1,Ballard,554,Spain,Female,46.0,7,87603.35,0,1,96929.24,"PersonalLoan,HomeEquityLoan,SavingsAccount"
15768359,0,Akhtar,534,France,Male,36.0,4,120037.96,1,0,36275.94,AutoLoan
15805769,0,O'Loughlin,656,Spain,Male,33.0,4,0.0,1,0,116706.0,"AutoLoan,CertificateOfDeposit"
15719508,1,Davis,575,Germany,Male,49.0,7,121205.15,1,1,168080.53,"InvestmentFund,CreditCard,CertificateOfDeposit,AutoLoan"
15609011,1,Barry,480,Spain,Male,47.0,8,75408.33,1,0,25887.89,SavingsAccount
15703106,0,K'ung,575,France,Male,40.0,5,0.0,1,1,122488.59,"CheckingAccount,SavingsAccount"
15626795,1,Gorman,672,France,Female,40.0,3,0.0,1,0,113171.61,SavingsAccount
15773731,0,John,758,Spain,Female,35.0,5,0.0,0,0,100365.51,"CheckingAccount,CertificateOfDeposit"
15756196,0,Tsou,682,France,Male,50.0,6,121818.84,0,1,124151.37,"PersonalLoan,InvestmentFund"
15687903,0,Okonkwo,501,France,,29.0,8,0.0,1,0,112664.24,"CreditCard,PersonalLoan"
15777599,0,Esposito,746,Germany,Male,34.0,6,141806.0,1,1,183494.87,"MortgageLoan,CertificateOfDeposit"
15754577,1,Boni,556,France,Female,51.0,8,61354.14,1,0,198810.65,CertificateOfDeposit
15584113,1,Pratt,823,Germany,Female,53.0,4,124954.94,0,1,131259.6,RetirementAccount
15669589,1,Page,491,Germany,Female,68.0,1,95039.12,0,1,116471.14,CheckingAccount
15632793,0,Wilkinson,638,France,Female,29.0,9,103417.74,1,1,15336.4,MortgageLoan
15711130,0,Dr. Tseng,734,,Male,45.0,2,0.0,1,0,99593.28,"MortgageLoan,RetirementAccount"
15615254,0,Clark,555,France,Male,40.0,10,43028.77,1,0,170514.21,InvestmentFund
15720583,1,Finch,745,Germany,Female,44.0,0,119638.21,1,1,34265.08,HomeEquityLoan
15780432,1,Shen,728,France,,37.0,3,122689.51,0,0,106977.53,"MortgageLoan,PersonalLoan"
15673223,0,Hou,626,France,Male,,10,0.0,0,0,164287.86,"AutoLoan,MortgageLoan"
15807989,0,Wall,681,Germany,Male,37.0,8,73179.34,1,1,25292.53,"PersonalLoan,InvestmentFund"
15761168,1,Manna,478,France,Female,38.0,4,171913.87,1,0,51820.87,MortgageLoan
15651272,0,Reyes,709,France,Male,38.0,5,0.0,1,1,81452.29,"CheckingAccount,CreditCard"
15812832,0,Jideofor,562,Germany,Male,33.0,8,92659.2,1,0,1354.25,"MortgageLoan,HomeEquityLoan"
15680517,1,Sal,769,Germany,Female,34.0,7,137239.17,1,1,71379.92,SavingsAccount
15750569,0,Iweobiegbunam,684,Germany,Female,46.0,3,102955.14,1,0,154137.33,"HomeEquityLoan,CreditCard"
15690743,1,Shao,536,,Female,61.0,8,65190.29,1,1,64308.49,CreditCard
15627741,0,Heath,631,Germany,Female,29.0,2,96863.52,1,1,31613.35,"AutoLoan,CreditCard"
15712121,0,Chidimma,657,Spain,Male,34.0,5,154983.98,1,0,27738.01,AutoLoan
15805429,0,Murray,699,Germany,Male,59.0,3,106819.65,0,1,163570.25,AutoLoan
15814923,0,Dr. Sullivan,606,Spain,Male,38.0,7,128578.52,1,1,193878.51,MortgageLoan
15589230,0,Wu,612,France,Female,63.0,2,126473.33,0,1,147545.65,CertificateOfDeposit
15775490,0,Dr. Downie,660,France,Female,38.0,5,110570.78,1,0,195906.59,"CheckingAccount,CertificateOfDeposit"
15749727,0,Chukwufumnanya,829,Spain,Male,50.0,7,0.0,0,1,178458.86,"RetirementAccount,InvestmentFund"
15619238,0,Allan,567,Spain,Male,29.0,8,0.0,1,0,156125.72,"CheckingAccount,PersonalLoan"
15593468,0,Findlay,850,France,Female,33.0,3,0.0,1,1,11159.19,"InvestmentFund,RetirementAccount"
15718454,0,Ch'eng,712,Spain,Female,44.0,2,0.0,0,0,45738.94,"MortgageLoan,CertificateOfDeposit"
15789498,0,Miller,562,France,Male,30.0,3,111099.79,0,0,140650.19,"MortgageLoan,PersonalLoan"
15744691,0,Tsai,755,France,Female,29.0,3,0.0,1,0,4733.94,"CreditCard,RetirementAccount,CertificateOfDeposit"
15708289,0,Graham,793,Spain,Male,25.0,3,100913.57,0,0,10579.72,MortgageLoan
15790412,0,Norton,471,Spain,Male,26.0,8,0.0,1,1,179655.87,"CheckingAccount,CreditCard"
15741416,0,Yegorov,707,France,Male,42.0,2,16893.59,1,1,77502.56,CreditCard
15598894,0,Holt,784,Spain,Male,38.0,10,122267.85,0,0,145759.93,RetirementAccount
15663294,0,Kao,703,France,Male,32.0,1,125685.79,1,1,56246.72,PersonalLoan
15572728,0,Ross,704,Spain,Male,36.0,8,127397.34,1,0,151335.24,CertificateOfDeposit
15706729,0,Hsiao,662,France,Male,38.0,0,105271.56,0,1,179833.45,SavingsAccount
15674433,0,Allan,636,Germany,Female,28.0,2,115265.14,0,0,191627.85,RetirementAccount
15641170,0,Liang,640,Spain,Male,36.0,4,0.0,0,0,173016.46,MortgageLoan
15806284,0,Briggs,739,Spain,Male,31.0,1,0.0,1,1,58469.75,"PersonalLoan,SavingsAccount"
15690958,0,Cantrell,767,Germany,Male,23.0,2,139542.82,0,1,28038.28,RetirementAccount
15606386,1,Wang,753,Germany,Female,46.0,3,111512.75,1,0,159576.75,"CreditCard,InvestmentFund,MortgageLoan"
15682322,0,Aksenov,714,France,Male,37.0,9,148466.93,0,1,151280.96,"MortgageLoan,SavingsAccount"
15579915,0,Glennon,707,France,Male,29.0,4,0.0,1,0,139953.94,"CreditCard,AutoLoan"
15681928,0,Dr. Yancy,577,France,Female,35.0,4,108155.49,1,0,105407.79,SavingsAccount
15734005,0,Dr. Mazzi,633,France,Female,42.0,1,0.0,1,0,56865.62,"InvestmentFund,PersonalLoan"
15650432,0,Liu,849,Germany,Male,41.0,10,84622.13,1,1,198072.16,PersonalLoan
15592578,0,Nucci,614,Spain,Female,41.0,7,146997.64,0,0,137791.18,"CertificateOfDeposit,PersonalLoan"
15671243,0,Y?,558,France,Female,47.0,9,0.0,1,0,103787.28,"HomeEquityLoan,RetirementAccount"
15775709,0,Nucci,832,France,Female,27.0,10,98590.25,1,0,30912.89,CheckingAccount
15702631,0,Tang,567,France,Female,26.0,2,0.0,1,1,78651.55,"InvestmentFund,HomeEquityLoan"
15602282,1,Kao,587,Germany,Female,45.0,8,134980.74,1,1,123309.57,SavingsAccount
15717879,0,Dr. Chen,712,Spain,Female,79.0,5,108078.56,1,1,174118.93,HomeEquityLoan
15740878,0,Yao,655,Spain,Female,29.0,9,0.0,0,1,85736.26,"AutoLoan,PersonalLoan"
15794468,0,Tsou,641,France,Female,42.0,6,0.0,0,0,121138.77,"CertificateOfDeposit,AutoLoan"
15773277,0,Barnes,676,France,Male,35.0,5,106836.67,1,0,84199.78,"CertificateOfDeposit,RetirementAccount"
15572657,0,H?,472,France,Male,29.0,8,102490.27,0,1,181224.56,CreditCard
15800295,0,Cruz,644,Germany,Male,34.0,9,112746.54,0,0,141230.07,"HomeEquityLoan,InvestmentFund"
15672397,0,Dr. Smith,598,France,Male,38.0,0,125487.89,0,0,158111.71,HomeEquityLoan
15684921,0,Onuchukwu,792,Spain,Male,25.0,8,142862.21,1,1,130639.01,RetirementAccount
15720676,0,Bukowski,700,,Female,37.0,7,0.0,1,0,17040.82,"AutoLoan,MortgageLoan"
15731829,0,Simmons,616,France,Male,34.0,10,0.0,1,0,25662.27,"InvestmentFund,CreditCard"
15732672,0,Stewart,743,Spain,Male,,6,79388.33,1,1,193360.69,CheckingAccount
15692406,0,Gow,427,,Male,37.0,5,0.0,1,1,121485.1,"HomeEquityLoan,CheckingAccount"
15764405,0,Williams,731,,Male,29.0,10,0.0,1,1,162452.65,"RetirementAccount,InvestmentFund"
15757537,0,Francis,610,France,Female,31.0,6,107784.65,1,1,141137.53,CertificateOfDeposit
15793307,1,Calabresi,724,Spain,Female,41.0,4,142880.28,0,0,185541.2,"PersonalLoan,MortgageLoan,RetirementAccount"
15660679,0,Chimaobim,653,,Female,38.0,9,149571.94,1,0,118383.18,PersonalLoan
15666856,0,Chikwendu,774,France,Male,49.0,1,142767.39,1,1,8214.41,CreditCard
15687372,1,Padovesi,547,Germany,Male,49.0,8,121537.71,1,0,46521.45,"CheckingAccount,PersonalLoan"
15667289,0,Henderson,719,Spain,Male,50.0,2,0.0,0,0,10772.13,"CheckingAccount,RetirementAccount"
15624641,1,Kharlamova,740,Spain,Male,43.0,9,0.0,1,0,199290.68,RetirementAccount
15734610,1,Onio,543,France,Male,42.0,4,89838.71,1,0,85983.54,"HomeEquityLoan,AutoLoan,CreditCard"
15631882,0,Yeh,688,Germany,Male,45.0,9,103399.87,0,0,129870.93,RetirementAccount
15642709,0,Feng,474,France,Female,30.0,9,0.0,0,0,63158.22,"HomeEquityLoan,SavingsAccount"
15811026,0,Norman,505,Germany,Male,43.0,5,136855.94,1,0,171070.52,"PersonalLoan,AutoLoan"
15596303,1,White,688,France,Female,39.0,0,0.0,1,0,53222.15,"CreditCard,MortgageLoan"
15787255,1,Manfrin,650,Germany,Female,55.0,2,140891.46,1,1,179834.45,"MortgageLoan,AutoLoan,PersonalLoan"
15617166,0,Ritchie,610,France,Male,37.0,0,0.0,1,0,114514.64,CheckingAccount
15742442,0,Udegbulam,705,Spain,Female,46.0,5,89364.91,0,1,139162.15,CertificateOfDeposit
15758692,0,Kao,669,France,Female,29.0,7,146011.4,0,0,50249.16,PersonalLoan
15568238,0,Diaz,650,Spain,Male,20.0,8,0.0,1,1,113469.65,"MortgageLoan,RetirementAccount"
15730353,0,Olisaemeka,550,Germany,Male,29.0,9,145294.08,1,0,147484.13,"SavingsAccount,MortgageLoan"
15731555,1,Ross-Watt,595,Germany,Female,45.0,9,106000.12,0,0,191448.96,InvestmentFund
15582404,0,Miller,572,Spain,Female,26.0,5,0.0,1,0,119381.41,"RetirementAccount,AutoLoan"
15721462,0,Shubin,622,Spain,Female,58.0,2,0.0,1,1,33277.31,"CreditCard,AutoLoan"
15632899,0,Nwankwo,662,Spain,Male,20.0,9,104508.77,0,0,73107.53,"AutoLoan,PersonalLoan"
15808526,1,Cartwright,783,Germany,Female,58.0,3,127539.3,1,1,96590.39,PersonalLoan
15694349,0,Ngozichukwuka,714,Spain,Male,44.0,7,0.0,0,1,6923.11,HomeEquityLoan
15718465,1,Sadler,671,Germany,Male,51.0,3,96891.46,1,0,176403.33,InvestmentFund
15682995,0,Azuka,600,France,Female,32.0,1,78535.25,1,0,64349.6,InvestmentFund
15584776,0,Shen,847,Spain,Female,37.0,9,112712.17,1,0,116097.26,SavingsAccount
15777772,0,Whittaker,650,Spain,,55.0,9,119618.42,1,1,29861.13,MortgageLoan
15576156,0,Dr. Abazu,710,Spain,Female,28.0,6,0.0,1,0,48426.98,CheckingAccount
15646756,0,Dr. Murphy,682,France,Female,33.0,8,74963.5,1,1,32770.56,HomeEquityLoan
15742886,0,Ford,642,France,Male,26.0,1,138023.79,0,1,117060.2,"InvestmentFund,SavingsAccount"
15586135,0,Gratwick,536,Spain,Female,28.0,4,0.0,1,1,136197.65,HomeEquityLoan
15616152,0,Pai,754,France,Female,47.0,1,185513.67,1,0,27438.83,SavingsAccount
15721460,1,Lorenzo,678,France,Male,60.0,8,185648.56,0,0,192156.54,SavingsAccount
15727317,1,Brady,533,Germany,Female,49.0,1,102286.6,1,0,69409.37,"PersonalLoan,SavingsAccount,HomeEquityLoan"
15649536,0,Wong,741,Germany,Male,38.0,4,128015.83,1,0,58440.43,CreditCard
15754929,0,Douglas,757,France,Male,31.0,10,39539.39,0,0,192519.39,"CertificateOfDeposit,AutoLoan"
15572051,0,Kennedy,721,France,Male,40.0,3,0.0,1,1,144874.67,MortgageLoan
15668142,0,Chang,700,France,Male,37.0,3,77608.46,1,1,175373.46,"MortgageLoan,InvestmentFund"
15701176,0,Brown,663,France,Male,26.0,5,141462.13,1,0,440.2,CertificateOfDeposit
15708422,0,Dr. Hsiung,677,Spain,Female,35.0,0,0.0,0,0,76637.38,"AutoLoan,RetirementAccount"
15655632,0,MacDonald,655,France,Male,27.0,2,131691.33,1,0,49480.66,MortgageLoan
15744606,0,Davidson,832,Spain,Male,29.0,8,93833.86,0,1,10417.87,HomeEquityLoan
15612140,0,Dr. Milano,721,Spain,Female,46.0,7,137933.39,1,1,67976.57,SavingsAccount
15656086,1,Bovee,542,Spain,Male,54.0,8,105770.14,0,1,140929.98,MortgageLoan
15655298,0,Lewis,654,Spain,Female,54.0,5,0.0,0,1,47139.06,"PersonalLoan,SavingsAccount"
15644796,1,Dyer,821,Spain,Female,38.0,8,0.0,0,1,126241.4,"RetirementAccount,InvestmentFund"
15726250,0,Hsia,508,France,Female,38.0,3,166328.65,0,1,22614.19,"AutoLoan,CreditCard"
15764432,0,Hicks,588,Germany,Female,42.0,2,164307.77,1,0,48498.19,AutoLoan
15631721,0,Millar,691,Germany,Male,38.0,9,163965.69,0,1,103511.26,"AutoLoan,MortgageLoan"
15707479,0,Fan,664,France,Male,40.0,7,125608.72,1,0,122073.48,CheckingAccount
15579826,0,Young,439,France,Female,66.0,9,0.0,1,0,65535.56,PersonalLoan
15668104,0,Kerr,479,Spain,Male,37.0,6,118433.94,0,1,160060.9,InvestmentFund
15641604,1,Dr. Frolova,850,France,Female,55.0,10,98488.08,1,0,155879.57,CheckingAccount
15587240,0,Vasilyev,518,France,Male,40.0,4,0.0,0,1,194416.58,"SavingsAccount,RetirementAccount"
15680767,0,Sabbatini,717,Germany,,64.0,10,98362.35,1,1,21630.21,"CertificateOfDeposit,CheckingAccount"
15601594,1,Ifeanacho,698,France,Female,51.0,6,144237.91,1,0,157143.61,"RetirementAccount,CreditCard,InvestmentFund,HomeEquityLoan"
15589969,0,Capon,850,France,Male,34.0,6,0.0,0,1,52796.31,PersonalLoan
15703728,1,Chieloka,700,Spain,Male,47.0,4,0.0,1,0,121798.52,RetirementAccount
15617790,0,Hanson,626,France,Female,29.0,4,105767.28,0,0,41104.82,"MortgageLoan,SavingsAccount"
15662500,0,Ts'ao,774,Spain,Male,32.0,9,0.0,1,0,10604.48,"MortgageLoan,SavingsAccount"
15778526,0,Bradshaw,719,Spain,Female,48.0,5,0.0,0,0,78563.66,"MortgageLoan,SavingsAccount"
15670584,1,Nkemakolam,646,Spain,Male,31.0,2,0.0,1,1,170821.43,PersonalLoan
15748069,0,Clunie,485,France,Female,25.0,3,134467.26,1,1,113266.09,CheckingAccount
15680597,0,Cover,784,,Male,38.0,1,138515.02,1,1,171768.76,AutoLoan
15628992,0,Esposito,850,Germany,Male,32.0,2,128647.98,0,0,54416.18,"RetirementAccount,PersonalLoan"
15719624,0,Hodgson,669,France,Female,38.0,9,121858.98,1,0,130755.34,InvestmentFund
15812767,0,Harvey,731,Spain,Male,70.0,3,0.0,1,1,141180.66,"RetirementAccount,CheckingAccount"
15689201,0,Dobie,721,France,Female,49.0,1,120108.56,0,1,183421.76,CheckingAccount
15614716,0,Okwudilichukwu,515,France,Female,37.0,0,196853.62,1,1,132770.11,CreditCard
15683618,0,Dyer,774,France,Female,,3,121418.62,1,1,24400.37,CheckingAccount
15799631,0,Dr. Chase,585,Spain,Male,36.0,10,0.0,1,1,180318.6,"InvestmentFund,CheckingAccount"
15692259,0,Baresi,695,France,Female,29.0,9,0.0,1,0,111565.45,"AutoLoan,PersonalLoan"
15590966,0,Lo,729,Germany,Female,42.0,4,97495.8,0,0,2002.5,"CreditCard,SavingsAccount"
15656426,0,Tyler,713,France,Female,42.0,3,0.0,0,0,82565.01,"AutoLoan,CreditCard"
15675256,0,Ts'ui,555,Spain,Male,33.0,5,127343.4,0,1,121789.3,SavingsAccount
